Region_ID,Monsoon_Intensity_Index,Topographic_Wetness_Index,River_Discharge_Rate_CMS,Deforestation_Rate_Pct,Urban_Impervious_Pct,Soil_Moisture_Anomaly,Flood_Probability,Flood_Target_Binary
Ganges_Brahmaputra_BD,54.84726280621004,11.42946144244698,2406.116282225605,30.637462734729997,17.619182896922435,0.6861090542680177,0.39182781815716405,0
Indus_Plain_PK,62.05529817796506,14.05761692376561,4329.50309986244,15.598668322895048,39.80342625152652,0.35778952061032954,0.3995443007989996,0
Red_River_VN,93.52370130181905,12.808346980151438,5645.701655444658,56.043864533684854,56.37724059592024,0.4907810879111331,0.6674580395704326,1
Indus_Plain_PK,74.99107145011675,14.091123663566309,3782.9192039151876,20.946439570584186,36.36879725910397,0.18754039858797394,0.4498186769960819,0
Chao_Phraya_TH,63.243992076999334,6.088770366225712,522.2025536703335,6.702981487559874,14.179869981578047,0.39792300181355356,0.37518665685057906,0
Chao_Phraya_TH,74.16850159757915,10.996363806777927,1211.7188470922272,27.07989844490646,28.09343732065297,0.18101012609919642,0.4236423821674994,0
Chao_Phraya_TH,71.74729408495692,16.210531981455716,3989.3581791309202,23.803426750723595,31.62094723360676,0.5076028570267004,0.5344750854590897,0
Chao_Phraya_TH,56.24784484607373,18.717817034840305,4504.7842507370315,57.93824513994738,39.61430544529729,0.4892376850647654,0.5734439243774865,0
Red_River_VN,62.836684520690966,11.333551867368323,2576.6562744775283,45.18294070700503,39.31750767950959,0.5896234915553467,0.4971712037544962,0
Mekong_Delta_VN,99.56350542951012,11.702372576890347,3255.905543779125,29.387835446047234,45.18886588763253,0.5585579439356059,0.6043283134564135,0
Ayeyarwady_MM,73.48803616825298,15.912529641270863,498.58711441793275,9.260339697443408,12.710107458763497,0.6062350011010079,0.4900781601709821,0
Ganges_Brahmaputra_BD,46.03341184166641,13.91032995182112,1212.317281354922,29.95516347652144,41.75392914517684,0.14856129236173077,0.41708056506442565,0
Chao_Phraya_TH,75.14294207544975,12.594840232164211,1988.8335710019599,6.9507580539605565,59.740456300828406,0.6017493939121326,0.5712927083353999,0
Indus_Plain_PK,86.24323582239126,12.293435221297795,10704.475628362847,40.48617803312022,2.4798331865219825,0.452808161443115,0.536709113379304,0
Chao_Phraya_TH,55.338705477861815,10.67447530341596,4174.361190465589,32.12868935170731,36.9605524124485,0.42994363543147596,0.47470493808132075,0
Indus_Plain_PK,61.60420784643128,10.56255588465826,556.2974472310992,9.13139318886309,45.408160950391185,0.3826500238835755,0.4372076357043854,0
Ayeyarwady_MM,88.35279336941926,12.922529109391991,1129.679607529782,35.87631191906789,36.62105432709515,0.48653665290173675,0.6631433711499334,1
Ayeyarwady_MM,68.48877456356722,13.513311398241623,635.6810127518622,65.91294130451753,47.07677359448093,0.17188577625163437,0.47676118180514504,0
Ayeyarwady_MM,65.99970488092194,13.679858040334155,429.46857068204,54.074759816683596,40.34190443194435,0.7967706333961013,0.668762316969872,1
Indus_Plain_PK,49.2951875817013,10.306503763402645,332.30794445654584,12.632830227408897,51.58229912835671,0.5354149085323503,0.46141008211589835,0
Chao_Phraya_TH,82.98792831873214,16.764311420409307,8769.016319715556,46.31838225620878,22.206965827090297,0.48891810049273476,0.6346786100721227,1
Ayeyarwady_MM,65.36143348549122,7.311901609418931,6165.180781603738,35.54048319143462,42.84860142656261,0.5996579084455843,0.5084366251064851,0
Red_River_VN,37.60623890780523,14.194771791274785,1716.4809585101038,42.12771911665961,22.2410105133019,0.04587190282345155,0.3568135085739115,0
Indus_Plain_PK,45.98307479327244,10.772213277943877,2067.7247971099155,44.21015868841881,15.874783976199714,0.5874428619414953,0.4261635152242849,0
Indus_Plain_PK,60.13787138744223,9.729148456656336,4742.427265389954,27.050618062475856,31.61054783579512,0.4397121947677277,0.4804110307036755,0
Chao_Phraya_TH,52.9802078957231,11.460551487561684,2720.922483613908,6.5175839330728,62.724460838364415,0.6103236655165689,0.5257091333410134,0
Indus_Plain_PK,55.1765354482003,7.406848131416905,3429.9881994591874,22.987383303197724,35.81293590031863,0.8197664502045985,0.45728405416879525,0
Indus_Plain_PK,100.0,13.633678456948015,4071.860152273406,23.1396983446107,15.725601687466115,0.5388815503382325,0.6119981934372293,0
Ayeyarwady_MM,77.90532219132545,17.66634977435122,1715.3968767154672,65.74332619751394,8.462631621289578,0.3591439963950673,0.5208006140174984,0
Chao_Phraya_TH,31.917169678079198,10.438310692517394,9569.635988455571,10.232613248240915,42.26799264926728,0.4475882088656955,0.38183742386114455,0
Ayeyarwady_MM,63.59949324291297,20.02276709790831,2573.5918316693874,36.5351128334454,26.463699089079977,0.5569225726397983,0.559299908448849,0
Ayeyarwady_MM,66.74709229704585,9.745243982359195,2609.662945413803,24.597595214409107,12.306919873655255,0.5164051126231702,0.39435290535288814,0
Chao_Phraya_TH,47.32292492488712,11.14564372503886,395.30114956679415,25.80683683044274,17.169478250170414,0.8090212474876435,0.5005042254123059,0
Ganges_Brahmaputra_BD,75.4814082775032,16.851395569715223,11443.08354588105,22.448918117872573,21.202817757990815,0.7096847524963752,0.5998347160320529,0
Ayeyarwady_MM,39.42054944804114,8.669197833499835,190.85286772288495,49.614559685792514,54.49922147230235,0.5665411146007131,0.4377239637740827,0
Red_River_VN,83.35725740878519,11.77481757867577,11031.942034126918,15.053715345302782,31.106597186147834,0.8272309011476244,0.5887859699166721,0
Red_River_VN,88.18141974412038,18.000965950465545,6277.049267241434,20.062800588582572,30.337577643324522,0.32857658723953675,0.5584286523020199,0
Indus_Plain_PK,100.0,8.727447315791974,5046.248480153025,45.29761017669508,13.606937810497657,0.35447292063797003,0.5684285810996998,0
Red_River_VN,45.95939044073921,14.389766813860545,2911.031904195594,11.838015304786037,7.995811837810297,0.41247318365766844,0.3371753908377336,0
Indus_Plain_PK,48.8074369809981,14.133875595210455,2440.5805887119063,18.337831791054416,29.860947320477944,0.4666195213093404,0.3928655668265829,0
Ganges_Brahmaputra_BD,77.69740847953824,6.347242990301007,14793.700352387512,9.251494871305391,64.89732690865591,0.2893597139944059,0.5104301197356967,0
Chao_Phraya_TH,84.55752077092367,10.53018582641918,9488.861359700959,53.90712833194715,59.92281328036718,0.6040796895965449,0.6317067986986528,1
Chao_Phraya_TH,79.32533725902002,20.12077152426764,4343.107228341624,8.075336397786034,57.373237211426854,0.14614300657901352,0.5464824017785541,0
Chao_Phraya_TH,83.11603810071965,13.216145185759325,236.25598335676,8.532312310343611,38.04784608269228,0.8231171474063926,0.5531973381384429,0
Red_River_VN,87.27558306751047,13.728271417069063,1210.249181255422,24.53837931901348,20.215415811192244,0.47221237712158715,0.5161127694806171,0
Ganges_Brahmaputra_BD,70.83150553740926,13.261395141510505,5224.379918035514,9.856331012782253,39.82623059207973,0.583351527233021,0.4858768124131007,0
Red_River_VN,65.02430121211171,19.036963258900812,3152.26437738203,39.80832833896055,44.15742136681114,0.5104748583132345,0.5253128110430212,0
Red_River_VN,48.845519089044345,9.383914787354069,338.29502977045826,43.89193326288793,46.554314995112996,0.379232827224243,0.3796948550950197,0
Ganges_Brahmaputra_BD,63.82652432697882,10.328929433502237,1113.039168873113,14.455438148989117,10.794743366645399,0.3199538504582994,0.42610748552131456,0
Ganges_Brahmaputra_BD,65.97156236736745,12.14558272303288,150.0,38.3077942586588,64.17167880608191,0.16412376999892142,0.4888777339166827,0
Ganges_Brahmaputra_BD,54.70441597346043,14.278348750948856,5806.032730206622,21.63804765060805,32.187046590215566,0.4726482198708302,0.4548882071723371,0
Ganges_Brahmaputra_BD,67.4648611838011,12.991866929243514,3573.4053738691787,38.145701585122296,36.01637662481954,0.4301190001126883,0.5143841528630293,0
Chao_Phraya_TH,53.126694460887244,13.082369041978373,1488.3813279665271,50.40041473029612,16.90493088142868,0.37012940356573815,0.4382923595332055,0
Mekong_Delta_VN,83.58665270886037,10.733003019990813,3714.710371789437,14.911184784381168,7.680670455768956,0.7932443930327785,0.5385620979533494,0
Mekong_Delta_VN,73.96154256850824,14.442755355210831,7044.398389293084,21.045769935994457,9.488145511130064,0.4495124209706435,0.4264950294314295,0
Ganges_Brahmaputra_BD,61.565548356263605,6.444714613452505,853.7194936691985,20.47878092933935,25.620044225875425,0.5140423341788501,0.34823898453682034,0
Mekong_Delta_VN,70.64376850956519,10.747816832427507,875.2011434925568,24.608204974491695,11.547685294821928,0.4385432995573024,0.4115690299956942,0
Mekong_Delta_VN,52.528743326985904,9.872218722339731,1713.5001376496828,41.357296976621896,31.11428559514594,0.5005087241343605,0.47659193798512595,0
Ganges_Brahmaputra_BD,53.94830131633031,8.976044652726157,3190.8244165911706,10.736974371797805,21.966501991011462,0.32673747847743156,0.3733939179232791,0
Mekong_Delta_VN,59.12603506411888,6.801865338481239,12914.739204660282,29.083426023328368,41.74130931147278,0.3941964503204211,0.47832511142542095,0
Red_River_VN,65.31300701427259,13.244051640093838,462.4082285162291,23.718293863475605,48.212690544929195,0.4210951235820374,0.5122051911951206,0
Indus_Plain_PK,69.97682537484634,13.874701311949856,1088.7666259126659,71.28674174734255,19.91452605721825,0.3114828460116836,0.48597703965637606,0
Indus_Plain_PK,70.03218913654408,13.897518982983545,1174.3590684897033,33.688934217962604,22.990787118660993,0.40086647847221374,0.503720959153957,0
Ganges_Brahmaputra_BD,49.537112669037796,15.512165229620678,3364.3608537568307,42.70030844326747,54.404798911217725,0.3943180554024551,0.5471686872899689,0
Chao_Phraya_TH,66.86979563950979,16.06954062406729,5659.717574685677,19.249395433742475,41.56519043537303,0.5823413364359308,0.65732616703801,1
Ganges_Brahmaputra_BD,56.54722551185824,5.974260633953236,528.0337391946916,26.293918707290565,19.589523478777906,0.468475310806305,0.38370308058945435,0
Chao_Phraya_TH,20.274465675691125,14.518980094119028,3251.408388787209,15.337224209420233,14.547252381993436,0.5673016997864249,0.3169368110015734,0
Indus_Plain_PK,100.0,13.083976844578686,6249.761903859749,32.06682944264211,40.86211038805102,0.7039314487180548,0.6547786330102634,1
Ganges_Brahmaputra_BD,56.81888983665924,13.048346191427981,336.1976998147726,72.80243054640677,22.095232824405358,0.4521953220800926,0.4373083523382966,0
Ayeyarwady_MM,57.59586984197272,12.103637542290238,2620.857896393626,22.036469697147325,31.737886439695863,0.6617918083908496,0.4753961057934595,0
Red_River_VN,49.149894286951714,10.738740364331113,587.9330101996756,33.81768690821448,40.41702442783585,0.47237033399596057,0.4844779242353952,0
Mekong_Delta_VN,53.195098634239564,14.189221995171978,1512.8306138775522,50.81228756914178,24.71228304536907,0.5932153498228598,0.499734887548823,0
Chao_Phraya_TH,65.35858759120237,9.362763329494726,352.56171697827926,8.116006804562828,19.548325143139913,0.5123528305364886,0.36160999201716054,0
Ayeyarwady_MM,86.9253865376804,16.029138179921155,2992.1026316414927,35.35775000817724,19.296611132673007,0.25578485951901103,0.5586926137984909,0
Mekong_Delta_VN,65.27911859833247,10.907480343050633,1334.1134428887879,38.94123639972699,22.77075021726916,0.5200147571743597,0.520773560194969,0
Mekong_Delta_VN,63.470127670714554,5.96785723377906,2177.7634058037515,28.960592610062125,84.44304138592912,0.38821473421733665,0.47076010246070354,0
Ganges_Brahmaputra_BD,84.80383567829944,12.860346861559284,1927.5785967387847,15.901359161759462,17.21722095095613,0.38068034131104383,0.5107275538268248,0
Mekong_Delta_VN,60.65844857250883,8.732298941726933,3078.713337246241,27.32360022779145,18.481563561237202,0.3210110887404981,0.43654129906088796,0
Red_River_VN,68.29609153805931,8.66575894047551,5874.227195878964,17.180978627630154,48.84572978531319,0.3123559040020748,0.4824956443893503,0
Ayeyarwady_MM,55.09801908701826,14.6881506805961,853.2055647185034,61.33588096833979,24.562577749348304,0.5510530650186357,0.5173395181737881,0
Mekong_Delta_VN,91.59186901333598,15.491038148849858,2351.1284751050944,19.257456138943937,15.896464212246597,0.4600001825662695,0.5196391389618485,0
Ganges_Brahmaputra_BD,82.67914336050185,12.15113506669739,2217.195958339461,37.87810313846684,51.91648399397219,0.35625219331499836,0.6150713484212876,0
Red_River_VN,65.85817682653287,6.058983734701976,984.2263808022511,12.848338836024952,38.536233710678324,0.24009041474551043,0.33053889761878974,0
Indus_Plain_PK,62.40779405380984,14.200541389541888,1800.0315641345005,11.429335799011161,42.22349970051724,0.5925091042010742,0.5108621641452258,0
Ayeyarwady_MM,67.55424760708566,11.477446493605314,150.0,13.515557331031436,38.01325294585538,0.42713022577578535,0.5041509608637429,0
Mekong_Delta_VN,66.06264389944879,16.910439056294003,1447.5571913929782,8.33641460475478,12.157389644838515,0.009413404397833058,0.40115119170945385,0
Ganges_Brahmaputra_BD,46.34452468548257,18.794822976452952,820.1251948348417,20.246571546769577,50.4150887237055,0.42535913197586916,0.44931654124349185,0
Indus_Plain_PK,83.15734431995524,7.686333894562811,5186.795551246247,17.256718420675305,29.907813490733346,0.6069459434582953,0.5308262000311577,0
Indus_Plain_PK,64.8200710765786,20.412268522840264,1151.3906420095045,51.22676495098033,54.82262264581169,0.24297471464017234,0.5267651863786409,0
Chao_Phraya_TH,94.57676526464604,7.513587080866948,554.9773239617284,26.152379573391627,12.759840043083642,0.505802647807201,0.538935321159949,0
Red_River_VN,73.90541995067615,10.777234910585555,1961.2406020495382,38.307425683735545,23.39676903541421,0.42565269012215623,0.4717422620596364,0
Mekong_Delta_VN,32.7047868981843,15.784139930019304,4331.132451690042,11.831491335403994,4.316270475964144,0.289089022868656,0.32777080084067733,0
Ganges_Brahmaputra_BD,50.05727170211329,10.190719699186088,1136.2691908593983,41.56724355452136,47.957626179201725,0.8142135617794224,0.5750099622650215,0
Chao_Phraya_TH,37.95522850594435,9.897333696526477,4878.1448183777375,21.62357935366815,83.63608089378157,0.45275392704014156,0.4204247645293539,0
Red_River_VN,49.883327239535426,7.039367819468443,1026.2652620982174,22.27834253303295,18.650493057978075,0.28429782775211654,0.29158337655993566,0
Chao_Phraya_TH,45.12957656134868,8.225907766445948,3458.7403026679976,5.376274369290636,18.349863853763225,0.7485002512834009,0.3528843290636875,0
Ayeyarwady_MM,71.53594486534577,9.894112252762067,318.37387566906307,23.52411205112664,35.82819162208105,0.4840205706399422,0.5252421620711122,0
Red_River_VN,63.57480521751214,14.978083008486552,166.96981745640073,18.720680938318118,36.08985723474393,0.754345335809723,0.5824729527125426,0
Red_River_VN,78.36755885240444,17.871247666166084,3478.262848905853,9.641601007268056,31.842404489471075,0.6171239627997593,0.6169412176908394,0
Mekong_Delta_VN,67.46660584256453,10.07252891784853,1194.6900389368234,11.099774024186292,15.510445449662713,0.36326948311800705,0.4161984262796675,0
Red_River_VN,64.63567304597231,11.217528118553606,1297.9686261680392,33.34135541579157,49.5529817488332,0.5189929819366861,0.4436562966779787,0
Chao_Phraya_TH,96.0448972897708,9.319612578527686,2219.553240738429,71.80996803693901,14.154693343208159,0.258155979480008,0.5224275870890867,0
Red_River_VN,71.11951687401903,7.609685617966592,11265.456197269732,35.177491352093995,47.473661503705586,0.4904252961197363,0.48733695513365893,0
Mekong_Delta_VN,66.87283875496396,7.618314044213032,489.19070962653814,49.96699687558308,28.151876378808876,0.0,0.4179801338738546,0
Mekong_Delta_VN,56.051827119047395,8.418379518122162,926.8129168139874,29.955736244675773,39.48113729951995,0.35559453034411836,0.40341298889532584,0
Ayeyarwady_MM,51.537210780625216,12.339723720213797,2719.925297522821,34.8590009760976,54.361698558718466,0.37664264189417795,0.47672148569706657,0
Chao_Phraya_TH,78.78701425748942,10.48900951308919,3138.6913727011947,75.2836746897773,39.72807301589831,0.5913513502890235,0.6207202278214405,1
Indus_Plain_PK,77.94974396968803,11.292812033676734,3184.141251411959,39.78641995021328,18.467961275879357,0.5657957351826342,0.5601590009841699,0
Indus_Plain_PK,90.002102345286,13.769785879389561,2352.6603748146845,10.459146687636494,33.70691914658813,0.656223303326879,0.6238268737670287,1
Red_River_VN,74.70476230623942,12.203956168205954,2307.295011646015,24.961457745605205,25.01817497977912,0.5918804711471242,0.4984350758527123,0
Ayeyarwady_MM,62.49656027584636,8.773360911673894,416.76514797566324,12.293443917441925,43.18160177994273,0.1854729702215589,0.4536695013955156,0
Ganges_Brahmaputra_BD,75.15414390278444,15.563286852424634,4678.80897018853,11.645014937435905,7.7002535972304695,0.10804799420307687,0.42132264209275605,0
Red_River_VN,66.87579156914482,6.031724097385799,150.0,33.94176301074334,62.95105007119929,0.21314113062791754,0.44961188445102873,0
Ayeyarwady_MM,80.11539187703278,10.023404712289281,1405.4527206335713,37.711483338508316,42.45730064992813,0.4200541154656294,0.5752794725123622,0
Chao_Phraya_TH,86.68064557592862,18.01095052821082,630.7418961981539,74.35653140113068,53.94780035935886,0.48944730947291326,0.7128935000030023,1
Chao_Phraya_TH,65.64021115062697,13.589602380854654,286.50519334857483,18.18700677561984,43.77242650339399,0.6116856309100539,0.5429635570513338,0
Chao_Phraya_TH,92.60233495740636,6.745662772090175,1000.7762563062452,62.416981277210006,25.894996843175978,0.3540318175232181,0.5796385126074621,0
Chao_Phraya_TH,84.63686174670127,7.433388891103635,2783.4846630699535,34.13445892776562,25.038362330956094,0.6091054830953488,0.5305777379338709,0
Chao_Phraya_TH,68.24758075203499,11.412227322180403,1787.0578806803385,25.696870922883992,33.161779482779,0.39770315272955115,0.4945953700809296,0
Ayeyarwady_MM,77.39040585081113,10.942822522945924,5376.065326855258,30.69123229697738,30.816012120910376,0.3384292048410367,0.44847463123222775,0
Ayeyarwady_MM,72.27695641772257,14.769027833121129,2380.312161091677,22.169660370926934,23.03019542885689,0.17957124050973916,0.47232751858939226,0
Mekong_Delta_VN,68.30791589926011,16.118396721740023,758.8608101511163,21.872228328348324,20.90551028401407,0.10581738028240367,0.4460897608135029,0
Indus_Plain_PK,94.78403079062215,10.850031002894491,1882.561327772554,10.72292571111614,16.082866129529105,0.4622699758189212,0.4148784357607269,0
Chao_Phraya_TH,75.24646245386968,12.162897453153482,670.7361812669334,28.59366296614498,46.07310424340759,0.6720736050669027,0.604358344690937,0
Ganges_Brahmaputra_BD,56.22644295116516,9.19578702195213,511.71596979004266,36.91575307491911,27.440575896404905,0.6955918445422206,0.4994140717701155,0
Ayeyarwady_MM,53.60842452299948,11.99493315801418,8064.027435726793,21.92806309855998,38.8817508824618,0.1575753309294355,0.402921229645088,0
Ganges_Brahmaputra_BD,54.180643113668815,9.219894162723973,1641.0511168584767,88.47196942559458,54.72622552726324,0.44501497608103047,0.5212228060606232,0
Ganges_Brahmaputra_BD,74.85306301285442,12.578013111734336,2738.527436148186,18.766575264121318,65.73915684946051,0.4932040054108419,0.5660558684878987,0
Ganges_Brahmaputra_BD,63.218808587533196,10.495267557224535,5374.142165294679,49.324231955028765,18.066490022659416,0.459391774393829,0.4381170405120289,0
Mekong_Delta_VN,72.66611203257888,14.502039547718185,1011.0621274793581,65.87733948757725,35.08882443200314,0.5079474051513516,0.5399756123058276,0
Ayeyarwady_MM,81.10954798945922,15.858103905969262,4045.643612515049,16.19093798563186,61.328413580385956,0.40446939789249947,0.6354396140076255,1
Ganges_Brahmaputra_BD,96.40198942605204,16.640605449947035,4043.200890549955,17.10675427541375,43.40635979808433,0.28962267798620184,0.5905245485660457,0
Chao_Phraya_TH,63.541374728363,12.615480592981447,4517.081173799572,31.811260484442183,65.59247855912423,0.556853491046334,0.6371833192659468,1
Red_River_VN,48.28029149733477,14.442816015606983,546.1565024784956,19.226697765026472,4.8121393454874495,0.7028799425592568,0.4197214663680159,0
Ganges_Brahmaputra_BD,93.09362891463017,10.901258097819257,8560.574538803325,33.9216090182045,2.5315416508362247,0.04657564536953834,0.4335440916142468,0
Mekong_Delta_VN,47.600588487533,9.809305623256503,835.3332181470191,4.300018858737125,37.868741702999195,0.4931715820314784,0.5230647023761851,0
Ayeyarwady_MM,47.04999809561891,8.124161751196814,3899.3584268680693,11.909040592041785,19.35925275979265,0.7658033262862072,0.47916522331395334,0
Mekong_Delta_VN,92.73030363953657,13.647459726671652,460.4659292691443,3.702214075658788,27.945988111295566,0.3850567698410944,0.5407708147739291,0
Ganges_Brahmaputra_BD,82.92724138832472,5.938257280433069,6708.036460316432,30.04319120106333,10.859761582133604,0.379135210430197,0.4217733714149662,0
